Parameters
Model,B
P,0.85
Initial Alpha,0.0
Independent,true
Leader's Influence,1.0
Step Number,leader signal,# accepted signal,utility,avg dis from leader,avg angle from leader,avg directions
74,false,-1,-1.5724790766784822,75.02479739281526,1.899537650105263,0.3228134375906451
75,false,-1,-1.5732685791912058,75.81033327174777,1.9001910452697586,0.3228134375906451
76,false,-1,-1.5740438021762642,76.5959050074614,1.9008344085010247,0.3228134375906451
77,false,-1,-1.574805142533387,77.38151183127994,1.9014679793158429,0.32281343759064557
78,false,-1,-1.5755529819795673,78.16715299663649,1.9020919892013524,0.3228134375906451
79,false,-1,-1.5762876878008547,78.95282777826463,1.9027066619730062,0.3228134375906451
80,false,-1,-1.577009613557983,79.73853547142653,1.9033122141121637,0.3228134375906451
81,false,-1,-1.5777190997492005,80.52427539117541,1.9039088550847363,0.3228134375906451
82,false,-1,-1.5784164744334401,81.31004687165085,1.9044967876421937,0.3228134375906451
83,false,-1,-1.5791020538166631,82.09584926540498,1.9050762081061292,0.3228134375906451
84,false,-1,-1.5797761428039867,82.8816819427579,1.905647306637488,0.3228134375906451
85,false,-1,-1.5804390355199909,83.66754429118102,1.9062102674914707,0.3228134375906451
86,false,-1,-1.5810910157993978,84.45343571470647,1.9067652692590533,0.3228134375906451
87,false,-1,-1.5817323576501496,85.2393556333617,1.9073124850959768,0.3228134375906451
88,false,-1,-1.5823633256907403,86.0253034826274,1.907852082940015,0.3228134375906451
89,false,-1,-1.5829841755634746,86.8112787129183,1.908384225717231,0.3228134375906446
90,false,-1,-1.583595154325491,87.59728078908503,1.9089090715379604,0.3228134375906446
91,false,-1,-1.584196500818364,88.38330918993633,1.9094267738830766,0.3228134375906446
92,false,-1,-1.5847884460184938,89.16936340778065,1.909937481781181,0.32281343759064496
93,false,-1,-1.585371213368894,89.95544294798606,1.9104413399772415,0.3228134375906453
94,false,-1,-1.5859450190937578,90.74154732855753,1.910938489093181,0.3228134375906458
95,false,-1,-1.5865100724968975,91.52767607973111,1.911429065780891,0.322813437590646
96,false,-1,-1.5870665762449574,92.3138287435838,1.911913202868105,0.32281343759064623
97,false,-1,-1.5876147266364256,93.10000487365843,1.91239102949754,0.3228134375906465
98,false,-1,-1.5881547138572119,93.88620403460344,1.9128626712596821,0.322813437590647
99,false,-1,-1.5886867222236307,94.67242580182574,1.9133282503195728,0.3228134375906473
100,false,-1,-1.5892109304135231,95.45866976115732,1.913787885537928,0.32281343759064773
101,false,-1,-1.5897275116862408,96.24493550853407,1.9142416925868937,0.32281343759064807
102,false,-1,-1.5902366340920473,97.03122264968673,1.914689784060732,0.32281343759064857
103,false,-1,-1.5907384606716573,97.81753079984308,1.9151322695817048,0.3228134375906487
104,false,-1,-1.591233149646352,98.6038595834415,1.9155692559014108,0.3228134375906488
105,false,-1,-1.5917208545993002,99.39020863385451,1.9160008469978087,0.3228134375906489
106,false,-1,-1.5922017246485676,100.1765775931227,1.9164271441681584,0.3228134375906493
107,false,-1,-1.5926759046119998,100.962966111698,1.9168482461180845,0.32281343759064945
108,false,-1,-1.5931435351650256,101.74937384819638,1.9172642490469434,0.32281343759064957
109,false,-1,-1.5936047529910748,102.53580046915906,1.91767524672971,0.3228134375906499
110,false,-1,-1.5940596909254534,103.32224564882243,1.9180813305955327,0.32281343759065007
111,false,-1,-1.5945084780928385,104.10870906889576,1.9184825898031261,0.32281343759065023
112,false,-1,-1.594951240038816,104.89519041834687,1.9188791113131642,0.32281343759065034
113,false,-1,-1.595388098855683,105.68168939319509,1.9192709799578023,0.32281343759065056
114,false,-1,-1.5958191733028801,106.46820569631146,1.919658278507481,0.32281343759065073
115,false,-1,-1.596244578922276,107.25473903722556,1.9200410877351342,0.3228134375906509
116,false,-1,-1.5966644281486253,108.04128913193912,1.9204194864779187,0.322813437590651
117,false,-1,-1.597078830415366,108.82785570274572,1.9207935516965895,0.3228134375906513
118,false,-1,-1.597487892256055,109.61443847805674,1.9211633585326207,0.3228134375906514
119,false,-1,-1.597891717401596,110.4010371922329,1.9215289803631836,0.32281343759065156
120,false,-1,-1.5982904068735444,111.18765158542155,1.92189048885407,0.32281343759065173
121,false,-1,-1.5986840590735836,111.97428140339915,1.9222479540106598,0.32281343759065184
122,false,-1,-1.5990727698694354,112.7609263974191,1.9226014442270183,0.3228134375906522
123,false,-1,-1.5994566326773225,113.54758632406438,1.922951026333203,0.3228134375906523
124,false,-1,-1.5998357385411954,114.334260945105,1.9232967656408615,0.32281343759065245
125,false,-1,-1.6002101762088108,115.12095002735998,1.9236387259871943,0.3228134375906526
126,false,-1,-1.60058003220487,115.9076533425639,1.92397696977735,0.32281343759065295
127,false,-1,-1.6009453909013245,116.69437066723745,1.9243115580253254,0.32281343759065306
128,false,-1,-1.6013063345849576,117.48110178256232,1.9246425503934272,0.3228134375906532
129,false,-1,-1.6016629435224305,118.26784647425981,1.924970005230362,0.3228134375906533
130,false,-1,-1.6020152960228267,119.05460453247346,1.9252939796080064,0.32281343759065334
131,false,-1,-1.6023634684978654,119.84137575165505,1.9256145293569178,0.32281343759065345
132,false,-1,-1.6027075355198637,120.62815993045433,1.925931709100631,0.32281343759065356
133,false,-1,-1.6030475698775466,121.41495687161216,1.926245572288795,0.3228134375906537
134,false,-1,-1.6033836426298134,122.20176638185669,1.9265561712291972,0.32281343759065373
135,false,-1,-1.6037158231575304,122.98858827180295,1.9268635571187143,0.3228134375906539
136,false,-1,-1.6040441792134412,123.7754223558554,1.9271677800732405,0.32281343759065395
137,false,-1,-1.6043687769702968,124.56226845211322,1.927468889156625,0.3228134375906542
138,false,-1,-1.6046896810672353,125.34912638227883,1.9277669324086664,0.3228134375906543
139,false,-1,-1.605006954654519,126.13599597156875,1.9280619568721953,0.32281343759065434
140,false,-1,-1.6053206594367246,126.9228770486272,1.9283540086192794,0.3228134375906544
141,false,-1,-1.6056308557143613,127.7097694454425,1.9286431327765923,0.3228134375906545
142,false,-1,-1.605937602424083,128.4966729972656,1.9289293735499666,0.3228134375906546
143,false,-1,-1.6062409571774952,129.283587542531,1.9292127742481755,0.3228134375906549
144,false,-1,-1.606540976298548,130.07051292278027,1.9294933773059602,0.32281343759065495
145,false,-1,-1.6068377148599042,130.85744898258753,1.9297712243063385,0.322813437590655
146,false,-1,-1.6071312267176783,131.64439556948696,1.93004635600222,0.32281343759065506
147,false,-1,-1.607421564545341,132.43135253390278,1.9303188123373491,0.3228134375906552
148,false,-1,-1.607708779866321,133.2183197290808,1.9305886324666122,0.32281343759065523
149,false,-1,-1.6079929230855623,134.00529701102212,1.930855854775713,0.3228134375906553
150,false,-1,-1.5204959085511567,134.79228423841883,1.9311205169002612,0.32281343759065534
151,false,-1,-1.5208241268833738,135.57928127259106,1.9313826557442786,0.3228134375906556
152,false,-1,-1.5211489178514928,136.36628797742637,1.9316423074981501,0.3228134375906557
153,false,-1,-1.5214703352232362,137.15330421932032,1.9318995076560412,0.32281343759065584
154,false,-1,-1.5217884316377575,137.940329867119,1.9321542910327982,0.322813437590656
